1.00E+00
1.55E+01
1.07E+02
8.60E-01
3.00E+03
1.64E+01
0.00E+00
9.00E-01
1.47E-01
0.00E+00
2.14E+01
1.34E-01
8.71E-01
0.00E+00
1.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
1.00E+00
4.90E+07
4.31E+07
3.00E-02
1.04E-01
1.00E+00
0.00E+00
1.00E+00
1.47E+01
1.68E+01
8.84E-01
3.00E+03
1.00E+00
0.00E+00
8.90E-03
